case_id,Ta,Twa,Tb,Ts,Tt,Tad,theta
30052,0.024939076025434548,0.39138733690588456,0.09424040669295165,0.8989303044222784,0.5352794004808219,0.7332110698379659,-6.908050613627433
30053,0.03788566934606484,0.4922354449204299,0.10868836037802632,0.9275818797370445,0.9927451361243995,0.24686048834117957,-5.67360418693219
30054,0.030638205794185986,0.3718340878422023,0.13714334970906583,0.8633309714039371,0.8341090112130887,0.30450062074329043,-7.542722677986072
30055,0.012752193353341438,0.3183152821417141,0.14479286358321272,0.6423223278856295,0.9317697875464674,0.6706287980239871,-0.44066954904097777
30056,0.040036332921831896,0.49433686491713,0.14189578943092226,0.8792271226743595,1.0157399261551816,0.8980902888935118,-4.206369743227042
30057,0.007548838383120322,0.3662912138887755,0.12991478578529458,0.6930637402187152,0.7304793512803921,0.48893887487000254,0.14339311331018934
30058,0.0466744788479039,0.3298392578795802,0.14713583050089968,0.8709227410266844,0.768314076755167,0.8856451798932028,2.9740903537732954
30059,0.04399071754697153,0.29566667826619225,0.13855672192254448,0.9282593104008718,0.5464798148594461,0.46083213206937906,6.558551951025258
30060,0.004849670184179535,0.36261926417578205,0.10370342484095543,1.1326589969755159,1.0093246682879196,0.12094568837711117,3.599638064801532
30061,0.00793028021327224,0.39880469508493116,0.14253235494273236,1.0481032273536437,1.1314098791365494,0.6573125469965301,-0.8083337606110579
30062,0.006049948675030302,0.3861686083731686,0.10880688289321153,0.543532425494224,0.6605856330513221,0.5520086580811706,-3.991707714478742
30063,0.012918012094694405,0.5482372425805291,0.10012492574371228,1.4125852721423247,0.6321768175543246,0.8029311972175935,1.8782799348972787
30064,0.011129318128302106,0.584903944906929,0.1376612492252141,1.0442723731969208,0.5205463970121808,0.18009150924037395,7.666284032257181
30065,0.045434219049713676,0.4020097077517276,0.1427327792451275,0.7591059329400849,0.7437708603845734,0.4542439583068543,9.137215810947769
30066,0.039548020852095016,0.39533123756417254,0.10335685666336933,1.1600393663051716,0.620170394936588,0.9162902443668531,-5.430568977271494
30067,0.006175881032100388,0.423786235763676,0.1451344173506981,1.3002363993958173,0.7530574059930875,0.3857755082606209,-9.80573350812079
30068,0.02588892890317862,0.2636606935853785,0.11610828277354776,0.6310524582450192,1.0407029280858155,0.5640562834687395,9.207236584669822
30069,0.01944683567139328,0.5608497613980181,0.1109365583335472,0.6764073866494642,1.1692637249940945,0.03731734004568071,-9.306874045116793
30070,0.03620710517887719,0.42753205539366723,0.11521446431173774,0.6273263937430437,0.8022732838502464,0.04482363163625123,4.920798034649572
30071,0.01938594820876567,0.5579986572673503,0.13422639275780585,0.7574086635984016,1.0838942454251361,0.3217809217555821,-0.4265860273019264
30072,0.002358272464061532,0.4455732162074004,0.11879603346377265,0.687852370437667,1.062945763724564,0.2893629983081576,1.2594162930117019
30073,0.012415229779274934,0.21365134074656314,0.0888352196063836,0.6984966712734177,0.5543494545077601,0.3419967622469284,5.9694157475339775
30074,0.004703255192160659,0.5330208332947313,0.11776733962927721,0.7491341539635211,1.0472811316502506,0.35694931960369114,-0.0629024612637501
30075,0.04012290460030506,0.4407818574032184,0.1351907963710233,1.4806796755401157,1.1150431764303548,0.58505093422627,5.141514730639598
30076,0.023586053275438248,0.25410723004212765,0.08256103438349931,0.5722684703346046,0.8680271731094756,0.2675279476615282,-2.9653405769802452
30077,0.014417924107772918,0.43683803833186163,0.13909039311529703,1.387922854592714,0.5100856291091087,0.6080538288270473,-5.14484281888971
30078,0.04199180988257861,0.3492877160870145,0.14240859499564432,0.5533367755952495,0.652581514361557,0.8085394391378039,7.596859031300337
30079,0.010693107934961178,0.35056755894459357,0.10488613423880844,0.9914896769832031,1.1555035950595698,0.07564987851774416,8.92366564434817
30080,0.004946831253442658,0.21789432134001477,0.11649676480688057,0.7884554774569988,0.6572253678727819,0.9714318213163895,9.06295935658487
30081,0.03913736269149426,0.2342904254616867,0.08404740766422729,1.1208915035860456,0.560385424816174,0.5403137795736827,-8.21157939671247
30082,0.03179286869840739,0.400768821590328,0.14640824532463836,1.4637151161302167,0.5917884985097913,0.2737206785851141,-3.3585457971952284
30083,0.01564661387585844,0.2965971415022957,0.09306159742750117,0.9755700521701656,0.5282231453173691,0.38144708852773374,-1.6353373185808984
30084,0.0020231555624817066,0.35275123883382564,0.08536202930689253,0.6566149201887777,0.7084287658560194,0.7949068980498449,0.7499314344571992
30085,0.0029625534005735463,0.24138706297272866,0.14835064388695957,0.7479259054710301,0.9645042587334436,0.928684643796967,-5.991708070815106
30086,0.03480518401453201,0.5177911412745705,0.12560996564146232,0.8094478017695943,1.0233754496558818,0.42536193465472427,-3.9081018222195487
30087,0.04833766997260837,0.2992030517216986,0.1133872874990008,0.9179365031315998,0.7430917962281498,0.8302539350684306,-4.467490086792981
30088,0.045798665493694546,0.3196755386677683,0.1215861027738012,1.3432731405851182,1.1806006259309263,0.8718852731649651,9.620134519578446
30089,0.030777909898920586,0.32202776518379583,0.1482742864694213,0.7018570443265348,1.1949636201799652,0.8332935197937853,-4.427113569786111
30090,0.007774387910731966,0.22360141781168666,0.1075714273063095,0.9803459651512061,1.1436879699651952,0.18883273612425655,-3.455391298156494
30091,0.012267942414840954,0.3416736608021544,0.13564572854875745,1.1275468927153414,1.1970348182533372,0.7611273539631377,8.875981826844441
30092,0.017245778592685435,0.2679748498813631,0.12325428639640487,0.6175018831915877,0.9760736926975144,0.642776634187921,7.842228816229454
30093,0.037132924239507537,0.5935038595101418,0.09337536948251508,1.2536502774405696,0.7140014723467909,0.1611304861923388,7.112359076752142
30094,0.008348998803765892,0.33595985301545433,0.08134941058843637,1.229224277181598,1.154945967027722,0.7183053684687754,5.561849737927403
30095,0.04115135484707441,0.5499636001590198,0.09206066573496452,0.5134730855386836,1.0277975414319322,0.6131524888904681,-8.778960175339328
30096,0.038394859688673254,0.5521284636976191,0.11409638203186769,0.5254989188836321,0.5692275859191457,0.06219728108816301,-5.7276518584297795
30097,0.041094549022814175,0.5285411724779516,0.10020339102202817,1.116474098801783,0.7984791769361843,0.013393753229755133,6.274276046627843
30098,0.04446937526639235,0.4607187246369437,0.12861380393779598,1.213237188565918,0.6024920091309525,0.5569161349597472,-3.77040504764809
30099,0.02259526493888206,0.39059458329265173,0.11492342507700784,0.9141101351306382,1.183775226278605,0.560879071113149,5.271146159365399
30100,0.016823961855398622,0.4392884658187596,0.117598217682353,1.0699406698245726,0.9705444145683872,0.8248665577002293,-7.780165448828643
30101,0.006439615444441742,0.42172161728085855,0.10193583467900671,1.190789288448985,0.6178364526207458,0.4366234322871888,-9.439696839817978
30102,0.027712872381464262,0.5378859612259292,0.14530093435457003,0.7437166066476524,0.734175916702625,0.16976084344086195,7.683867602804163
30103,0.035583453797327816,0.5300654172518757,0.08373253253317617,1.425119926406891,0.7087601451773563,0.6481921619809364,-9.599703611393815
30104,0.03650756348747189,0.4951819662226116,0.14335234717606704,0.5466626490209417,0.7317298669506089,0.37520381174496076,-7.008192885545569
30105,0.0037865221712843735,0.3142278614869305,0.10817410706985309,0.6181374114511317,1.0150750313215382,0.582457871811247,2.1250226021999836
30106,0.003829943789563746,0.20665052938494255,0.12273015900211025,1.3098364983957043,0.6384172612367154,0.6783945031669615,3.16332205167404
30107,0.019521250357372802,0.27171350104447123,0.11125960975538315,0.6608527045400585,0.6089608595950404,0.4844287598064546,-5.794372439468354
30108,0.01618996385337681,0.22103906119980893,0.09900443915548132,0.8354266831731115,0.5342877618922863,0.31316421483625917,-8.090881846213495
30109,0.019813698955302272,0.35438257753026925,0.10234647226415668,0.5088984532992243,0.9964789010789756,0.5229869566626718,2.6767274065857
30110,0.0059811022111318085,0.2258989972030511,0.10272280584714272,1.146436935515588,0.9410527015173974,0.6284049836532729,-3.8551763967371953
30111,0.04733161328337184,0.2707257429668613,0.12737323665059286,0.9184896746102955,0.5804362308283383,0.29261134103044845,-4.578431901233903
30112,0.04059594970137014,0.5685342704565604,0.12107577304040501,0.6495932547437355,1.1034625358334647,0.6195962880938577,9.90927258997866
30113,0.003386612743073825,0.5840047535021107,0.09398570167136125,0.5343214742173852,1.1182307365860442,0.7690118741729591,-6.262083856608758
30114,0.04566026725228971,0.43884387247246204,0.08097440799476056,0.6719946773389669,1.1779315784668505,0.4141527807632148,5.915727419966386
30115,0.020430968599213933,0.25859107304353113,0.12641297615691904,1.292730041953636,1.0593065776787363,0.7217091272153179,4.8589064774439095
30116,0.045058820680266225,0.5595464530824488,0.1185376858815691,1.4951305044382268,0.5241774273368459,0.33248068883348003,-8.53676972248623
30117,0.049898255787491796,0.555365210791346,0.14295267578484053,0.7134274587969763,1.1602522625450455,0.22412148907624113,-0.5402662251708161
30118,0.04635168044128382,0.3168646293383045,0.08202183468990437,1.4264024030350364,0.7017791264755753,0.8939069371168257,-4.103295618079726
30119,0.045876385423248844,0.4262454372632628,0.12290643878674556,1.3968992112262013,1.1797537326676184,0.17444789757464577,8.715061842598107
30120,0.04478801561650069,0.31541367127875153,0.09875678553189188,0.8172109177174133,0.8245369423662345,0.35229296853519365,5.411805513758907
30121,0.026223274570407115,0.5156737769065876,0.10094584341636556,1.084339294375826,1.0475473994215878,0.4203223137685212,1.0077147992924296
30122,0.041494847787461014,0.43159754365698344,0.12359889952994862,1.0294602222278488,1.1463108817893426,0.8500170689219093,-2.231277994954267
30123,0.02553571832017292,0.37383747215412955,0.09583904355618095,0.7901095822748156,0.9938240256618796,0.7384306875459945,-7.915888227239346
30124,0.04035758377311198,0.3387976128810021,0.11751720758247791,0.8499378829952329,1.0195218305697291,0.27127464500777265,8.98011772935131
30125,0.040778777584060295,0.2807698408142279,0.13336108628889728,0.7749271879982315,0.6362097410340147,0.028648352506394706,-6.131190246298395
30126,0.010285859742155935,0.5355613837392388,0.08897155817390871,0.9240863593119326,0.6413356841599156,0.6556133105344708,-7.296668040763011
30127,0.0016927407258525169,0.5796751870153013,0.13617996376605973,0.9797572876373365,0.612049582731535,0.1852243104360041,9.184565013545466
30128,0.04184041824709611,0.3284636094078166,0.13637002817031457,0.5581901047011412,1.182358044508598,0.10281355874924414,-7.500034826104912
30129,0.03527834874750851,0.20721458465894121,0.08555734756771934,0.6043666302426366,1.0166809928367648,0.6657051533846273,-0.8521335681022286
30130,0.001723190818860642,0.312759723063858,0.09568881287247988,0.6824410175703913,0.8297568801101685,0.4093481144701661,3.910066423310285
30131,0.02710792382452362,0.2515364148985763,0.0860610550924128,1.2579507013371147,0.7274921593139337,0.3862794365824833,-1.9277037533434491
30132,0.033450992723671566,0.4152303631460684,0.14043670964640328,1.2627069622480738,0.6683603842824444,0.11047488437427168,5.394609670126755
30133,0.043140703148095524,0.22003867132857347,0.12023142908167779,0.9593184609309924,0.679348600816924,0.5120683469814099,-2.2770482314202134
30134,0.03255102492737149,0.2231851037198405,0.14704561179315756,1.4100674948131289,1.1054594008720244,0.872635863355586,-9.014766490793479
30135,0.04345220530887627,0.20201575169691344,0.0953277252609714,0.628450222196612,1.0871790146368894,0.3304496665118194,4.759570842920095
30136,0.009413767446474229,0.47880555197133795,0.1316053150012974,1.3185787662174262,0.5397998079944065,0.16765752646184845,1.1418365050334565
30137,0.027627420981027703,0.24242052198508843,0.1444081620625653,0.8591441066053576,1.002123592499931,0.4500268536854192,-4.300109366986062
30138,0.01657594500770852,0.498666123970732,0.148807043520623,1.4643712381676268,0.7913673658470906,0.7028995356636714,0.8779991268869338
30139,0.04417072027496078,0.4249420792966516,0.10442448339711631,0.967517297347408,0.9015244500923901,0.17098148794524973,3.4298892497134243
30140,0.02308994581883688,0.4510266550150575,0.0973603879262809,0.7986176329583259,0.6004956332027243,0.3652603727731201,0.16478626808611807
30141,0.012646204382204979,0.3612559746618438,0.13678413305642995,0.7301872491954039,1.1766709409443399,0.6887162875240666,4.34019140767135
30142,0.003527786529029893,0.5015893192351406,0.14068169193874555,1.4048151907331916,1.0576221630191163,0.6395112645270954,6.68178557489011
30143,0.04802357003855318,0.26630194581696887,0.10687331287801584,1.1065305455027725,0.7934475994708644,0.9072024617741365,-8.840102876316095
30144,0.003473075193637126,0.27330343412853697,0.0979925194183127,0.7092047166333355,0.7653946205221742,0.9252429591642859,-8.814031695558256
30145,0.001474146705223471,0.4829287324423677,0.12083316022915674,1.2043123886591505,0.818648619590467,0.14153523616381197,-4.832056083019091
30146,0.005125756250490953,0.31021683832951674,0.11569332751557102,0.9221946660633131,0.6894033419618539,0.759770187886798,-9.382422061611177
30147,0.04456401216961817,0.516198654688283,0.09616631886272245,0.7056337425747095,0.9995478940681801,0.6323380558361152,6.672213357433961
30148,0.04537795981633842,0.3782999156150818,0.14105212300692677,0.9041263043036403,1.1091982729593786,0.6350209379845934,1.8843811546698337
30149,0.014803848368220221,0.4866883733302073,0.08824092625590957,0.8942861773958173,0.9197532522705703,0.6864471819332391,1.7602538335441338
30150,0.037215734840025896,0.3556485616405972,0.14993256953632206,0.5881372298978482,0.5840303157611935,0.015089822204004611,5.101921150409376
30151,0.04510001863797773,0.3963462227666643,0.10116582813550658,1.4462310190183802,0.8547174451514503,0.7908217135841404,5.781350001500263
30152,0.03293365118901546,0.230039369452697,0.11953515452850783,1.1363110562529934,0.7997006221988707,0.9607652252111835,-2.0922456296805354
30153,0.024643083728281293,0.5968150813466961,0.12234866289328658,1.3391290240033902,1.0765678501408091,0.36658623356032527,0.42357341418965966
30154,0.024558088181382484,0.4595078527698916,0.13962715940920356,0.9115268079457095,0.7701393481516119,0.5544015578457238,3.4652466821455956
30155,0.013495489905896302,0.23076226931672633,0.09327964547251799,1.2265359644505738,1.0777990776626099,0.2062513754278788,7.064316151063213
30156,0.030972046178678922,0.41237793959667024,0.09767985379598568,1.2336481672149429,0.6955801310299905,0.6856824365192645,-7.226565106483223
30157,0.014314467739737137,0.5955119713229289,0.12014584817239511,0.6855559013915938,0.961093281975711,0.9552279652787681,-2.4511143903580868
30158,0.03102086680105904,0.21988991716171213,0.14805976723253736,1.3542401281429526,1.0059047068735876,0.8952147885392242,9.353063455975331
30159,0.0025014894916760236,0.340356913393288,0.12883634261073781,0.6802816206905568,0.6279071953596624,0.9194679403229428,-8.145071647724038
30160,0.03988680446475445,0.30765806432241694,0.13452190295670158,0.9477921653642392,0.9131979592408184,0.4901461386336368,-7.811894977084012
30161,0.030343173378544003,0.3519522766590766,0.13552825068991942,0.7262373617724964,0.529826906565498,0.6833469410005335,9.812346281302002
30162,0.020626803078737654,0.4095947290915386,0.14411616048830628,1.2917991638363269,0.745025342158634,0.5501811126907777,-1.1389771625964666
30163,0.039967077450564076,0.4687489767150284,0.10988694141495534,1.4210431830673063,0.6940824605288551,0.05420628308834459,-1.1171796501867544
30164,0.008207757597019858,0.536451961513678,0.13383800199761092,0.6588521914214098,0.9028695063498033,0.2994311646012627,7.92008988264816
30165,0.021473532631404085,0.22746972528754883,0.12199232472431551,1.3712380369976747,1.1892307050981614,0.677151466033183,9.645339378129488
30166,0.010726180102209045,0.21196262092081816,0.13005110883720805,0.844233533693104,0.9780914519187366,0.5873165072724805,5.814763478162684
30167,0.04137295218935128,0.5984169082314739,0.12090611546659098,1.1308757607623563,0.9047436180570073,0.2609724649513221,0.3116201614491505
30168,0.025718637854668238,0.27503052856367083,0.0876684915776308,1.0243982272336627,0.7591454120530303,0.8899718791273898,-9.749275444053996
30169,0.04203343895199942,0.4752952400843543,0.1446284344595392,1.3065425857495327,0.7221563173030847,0.7248855442651743,0.010368211286472473
30170,0.0010512970455229531,0.37288489351471205,0.09670030207433418,1.0619037642117213,1.1082731970901427,0.6961610316857348,-6.451097298939586
30171,0.03249579676773919,0.37222020572626113,0.13818791251638193,1.075246749612954,0.8799793796913477,0.9106820146669347,-3.051586786897258
30172,0.02918987133153006,0.5495093332139125,0.08431854058364074,0.9096748221927234,1.1445297357973208,0.0490197009586747,-7.866808151161182
30173,0.0018799125128620084,0.5781233743585827,0.1414439564165797,1.2544781415845103,0.648381429706928,0.8687431823983544,2.8168169755021104
30174,0.03195696008192632,0.5096503316295331,0.14744709191415034,0.9885234732897749,0.8661159487834478,0.48046201749733536,-6.347346632899885
30175,0.04302940044438789,0.5812716295333347,0.10909852073839141,1.165746363963497,0.6767926396876143,0.5096858953557147,2.785320794650925
30176,0.03814070772422265,0.4930073053059928,0.12788349865343845,1.103840838226374,0.6649122351741362,0.44869200449091823,-8.349744107030347
30177,0.00441736316361754,0.41806674298335705,0.11829273360312983,0.562250763893332,1.1347600671781617,0.40103600405623246,-7.195287108348751
30178,0.044385290550543695,0.2900442757119237,0.13791398601981714,0.5306596134315443,1.1849404233026004,0.7970454891880688,-8.2470285393938
30179,0.024827918312310678,0.5821211363864942,0.09548098058315688,1.2240061312980677,0.8422647900824638,0.6255556862612021,2.7023715727980786
30180,0.02113349885536627,0.3744973780386938,0.13170370901217865,0.8152505928952016,0.7517575053441784,0.2748962349429076,-0.3251768916050022
30181,0.01513491736851311,0.25326816303170235,0.09521820077492527,1.348229269769187,0.6226169002996051,0.1425349652403822,-9.779607374220674
30182,0.016411807669023323,0.301486764862693,0.11264595332135333,0.5037156880907919,1.1516239049051724,0.46325112047279143,7.622811277693579
30183,0.0321083416434478,0.28718707046027153,0.12129782164094145,0.5408491302645101,0.6505918367405442,0.471325906032703,6.910721218384214
30184,0.013050392108719222,0.40976363601741683,0.08864151659526395,0.8615319203218879,0.7820063321640658,0.08280393778080683,-6.674868343190747
30185,0.046537304607653644,0.4350942482332711,0.10056803888346395,1.2988138624088301,1.1934490878933102,0.45817948255466334,6.299625965055075
30186,0.04590930444277518,0.5591380921905631,0.08715979623411188,1.4390652566573467,0.8074504884054328,0.8124056341079433,-3.641617335701107
30187,0.004223790639962962,0.35711326272886534,0.13493817275498163,1.1855689951764208,0.8105461593685723,0.4358534929701207,1.3612209387194412
30188,0.0008819754561593002,0.5307443082631709,0.08212930437514365,1.3642778805400546,0.9509610152112139,0.7372335161253181,6.879698005789756
30189,0.006256608908632672,0.3346179602513217,0.08805759713437729,0.6099620953550047,0.6257295681610137,0.9336062706262972,7.305736884608482
30190,0.0392415391291725,0.2165132473622721,0.11294972541999952,0.9686892676861848,0.9100454892450901,0.23159539654562808,7.757265482619555
30191,0.01754590151104138,0.28207470125145945,0.14439142954264966,1.4015069168034269,0.7884972514525967,0.4051450611097559,2.3402012757662387
30192,0.024198120003477826,0.5604773363914498,0.09787368561950605,1.0384621291219274,0.9654063810707385,0.430114046132505,8.825306099493368
30193,0.04758968478394382,0.595044493489262,0.08044184504880227,1.37962489864855,1.064723395536248,0.6803341891057227,-5.697924849958354
30194,0.025382572759033602,0.2758303282327674,0.08929365073411613,0.6229171491613176,0.9438654427860613,0.8420503350415125,8.56438696686924
30195,0.028518134949354054,0.41168191094050344,0.14056122326448398,1.4892329430130709,1.0796847913516712,0.7432462518654664,1.4322636254315633
30196,0.037700642896242795,0.38972883683924553,0.12331355696848659,0.9920036568649542,0.5046474901540355,0.6279850312110321,-1.0362407439912804
30197,0.0012824241596097413,0.44604577488172054,0.08183933271473567,1.3038456940362744,0.8917125400995849,0.9834110154618829,1.2126412372843376
30198,0.029543946398841094,0.3132699077648667,0.08491492376838539,0.5008682220856351,0.9257538242407226,0.49397207663057635,-5.476336809490487
30199,0.007048564140308001,0.4614626669767695,0.14581788964491044,0.955367748811756,0.738120833595093,0.3281084684644277,-7.619017455383577
30200,0.012514502445155135,0.2549131099981774,0.09817625002260878,0.9439896846700495,0.9913538332756994,0.10037685315049011,5.662754091774673
30201,0.03494450131295227,0.49760716143334066,0.12138418702864016,0.7384611286936266,0.9241794241036053,0.5951244674633887,-3.1042068403169587
30202,0.04899345475244174,0.3483490432834848,0.11283115318801207,1.2712328452778379,0.8436937575633454,0.18283328656212194,-6.727718728040174
30203,0.02896732928058429,0.2814586454620201,0.13371077411862836,0.9778631977197675,0.9122550953543496,0.7763227655238756,1.7215983837322177
30204,0.005200318110929331,0.37638788416352886,0.10886126014015965,0.755392893663791,0.9349357787447589,0.7122427932494488,4.912600836872938
30205,0.03826240184281879,0.3876658226242087,0.14954582912669867,1.1523079051126173,1.133904218253841,0.9037585862362241,4.4798516677710705
30206,0.0028918600491773545,0.3939546429621889,0.10829888886335745,0.92102356519733,0.8117404520232544,0.08095406935979566,-2.482921672740421
30207,0.012096055372837504,0.5057009148312821,0.12304880354524486,0.7349019438108767,0.7249400771360149,0.8261877337758895,-7.661480855346671
30208,0.0030917122572547604,0.3704401274491691,0.08170175577031391,1.1046555185043883,1.0942613770945697,0.40795711928166034,-9.66348167476528
30209,0.04387251154761354,0.4413157663381032,0.1221342514183751,1.4552067406544145,0.5719861629165657,0.9238179920893786,1.1884579626734606
30210,0.028090007538564107,0.35624735365342614,0.08162974416448265,0.5275240280254352,1.1234135619600967,0.44165872595471933,2.3739636412785714
30211,0.03220907821312621,0.42056097651881774,0.09172875521637626,1.3116971184017763,1.1676786435895778,0.4466089928116195,5.286606502086521
30212,0.04724124734595299,0.519137173105499,0.1290474449067701,0.8214091521074474,0.6562386081581504,0.8148214829404072,0.5802149472359055
